uid,sid
122,186
122,321
122,642
122,420
122,9
122,662
122,213
122,669
122,385
122,437
122,177
122,78
122,246
122,4
122,280
122,283
122,733
122,432
122,27
122,189
122,92
122,156
122,788
122,515
122,273
122,132
122,214
122,290
122,164
122,167
122,7
122,315
122,96
122,44
122,352
122,145
122,38
122,41
122,168
122,512
122,171
122,62
122,13
122,210
122,244
122,104
122,259
122,264
122,15
122,277
122,19
122,148
122,23
122,151
122,711
122,714
122,206
122,51
122,531
122,64
122,67
122,209
122,1158
122,183
122,434
122,105
122,48
122,113
122,199
122,547
122,26
122,217
123,156
123,381
123,104
123,23
123,151
123,67
124,58
124,587
124,186
124,643
124,213
124,78
124,132
124,214
124,499
124,62
124,210
124,68
124,104
124,15
124,277
124,151
124,711
124,64
124,113
124,199
124,217
125,58
125,97
125,669
125,283
125,156
125,44
125,210
125,68
125,64
125,755
125,434
125,766
125,547
126,58
126,237
126,97
126,195
126,124
126,123
126,5
126,127
126,128
126,22
126,528
126,186
126,643
126,155
126,662
126,160
126,213
126,669
126,246
126,733
126,189
126,92
126,538
126,156
126,60
126,132
126,167
126,96
126,44
126,541
126,499
126,38
126,376
126,171
126,62
126,68
126,244
126,104
126,259
126,264
126,148
126,23
126,151
126,714
126,51
126,531
126,64
126,209
126,1158
126,434
126,48
126,113
126,199
126,26
126,217
127,168
127,104
127,15
127,531
127,64
127,113
128,218
128,58
128,84
128,116
128,195
128,124
128,123
128,5
128,127
128,643
128,155
128,213
128,669
128,385
128,246
128,432
128,27
128,189
128,156
128,243
128,132
128,315
128,44
128,145
128,62
128,210
128,68
128,244
128,104
128,259
128,277
128,148
128,711
128,714
128,51
128,64
128,67
128,209
128,741
128,743
128,755
128,434
128,48
128,217
129,58
129,237
129,97
129,124
129,127
129,587
129,528
129,186
129,643
129,155
129,213
129,669
129,385
129,78
129,246
129,189
129,92
129,132
129,214
129,44
129,541
129,499
129,145
129,62
129,210
129,68
129,244
129,264
129,15
129,148
129,151
129,711
129,714
129,64
129,209
129,755
129,434
129,48
129,113
129,217
130,218
130,184
130,84
130,33
130,97
130,40
130,116
130,0
130,124
130,5
130,127
130,587
130,128
130,22
130,611
130,186
130,420
130,9
130,662
130,160
130,669
130,78
130,246
130,280
130,27
130,538
130,134
130,515
130,273
130,132
130,164
130,167
130,315
130,44
130,499
130,38
130,41
130,168
130,376
130,171
130,221
130,13
130,244
130,104
130,259
130,19
130,23
130,714
130,206
130,51
130,531
130,64
130,209
130,1158
130,105
130,113
130,766
130,547
130,26
130,217
131,84
131,33
131,40
131,116
131,5
131,385
131,733
131,189
131,134
131,243
131,788
131,515
131,290
131,164
131,7
131,315
131,499
131,145
131,168
131,381
131,19
131,711
131,206
131,531
131,741
131,183
131,755
132,184
132,97
132,587
132,128
132,22
132,437
132,78
132,246
132,305
132,27
132,3
132,134
132,156
132,273
132,290
132,167
132,7
132,315
132,38
132,168
132,376
132,171
132,13
132,210
132,244
132,104
132,259
132,23
132,151
132,711
132,741
132,317
132,48
132,113
132,26
133,58
133,237
133,184
133,33
133,97
133,40
133,116
133,195
133,528
133,50
133,155
133,160
133,733
133,432
133,189
133,92
133,538
133,60
133,515
133,132
133,164
133,44
133,541
133,499
133,145
133,376
133,171
133,62
133,68
133,104
133,264
133,15
133,148
133,151
133,531
133,48
133,113
134,218
134,237
134,5
134,50
134,4
134,733
134,305
134,134
134,243
134,788
134,515
134,273
134,541
134,352
134,38
134,13
134,104
134,15
134,277
134,531
134,64
134,317
135,218
135,184
135,84
135,33
135,97
135,40
135,116
135,0
135,124
135,123
135,5
135,22
135,611
135,186
135,642
135,9
135,662
135,669
135,246
135,4
135,283
135,92
135,538
135,515
135,273
135,132
135,290
135,164
135,167
135,7
135,96
135,44
135,41
135,512
135,376
135,171
135,221
135,13
135,104
135,15
135,19
135,148
135,151
135,206
135,51
135,64
135,209
135,1158
135,741
135,743
135,183
135,434
135,105
135,113
135,766
135,547
135,26
136,218
136,58
136,184
136,97
136,116
136,195
136,123
136,528
136,155
136,160
136,78
136,246
136,4
136,280
136,283
136,733
136,305
136,432
136,189
136,92
136,538
136,134
136,156
136,60
136,273
136,132
136,167
136,38
136,168
136,376
136,171
136,381
136,62
136,244
136,104
136,259
136,264
136,277
136,23
136,151
136,51
136,67
136,317
136,48
136,113
137,58
137,237
137,124
137,128
137,669
137,246
137,167
137,499
137,68
137,244
137,104
137,259
137,711
137,51
137,531
137,64
137,67
137,434
138,218
138,84
138,33
138,40
138,0
138,124
138,5
138,127
138,587
138,128
138,528
138,611
138,186
138,50
138,642
138,643
138,9
138,155
138,662
138,160
138,213
138,385
138,177
138,78
138,246
138,4
138,733
138,189
138,92
138,538
138,134
138,60
138,243
138,273
138,214
138,167
138,7
138,96
138,44
138,499
138,168
138,381
138,62
138,13
138,210
138,244
138,104
138,151
138,711
138,714
138,206
138,51
138,64
138,209
138,741
138,317
138,743
138,105
138,48
138,113
138,199
138,547
138,26
139,58
139,237
139,124
139,127
139,420
139,669
139,44
139,499
139,41
139,168
139,531
139,434
139,48
140,58
140,27
140,68
140,104
140,15
140,531
140,113
141,237
141,184
141,97
141,40
141,116
141,124
141,127
141,128
141,9
141,437
141,246
141,515
141,132
141,164
141,167
141,44
141,38
141,68
141,244
141,104
141,259
141,48
141,26
142,58
142,184
142,116
142,195
142,5
142,50
142,437
142,78
142,27
142,189
142,92
142,3
142,134
142,243
142,788
142,273
142,132
142,164
142,315
142,541
142,352
142,38
142,62
142,68
142,104
142,264
142,148
142,317
142,48
142,113
143,33
143,116
143,128
143,662
143,160
143,3
143,132
143,541
143,41
143,171
143,68
143,104
143,23
144,184
144,3
144,134
144,243
144,788
144,515
144,273
144,315
144,352
144,41
144,168
144,512
144,68
144,104
144,277
144,317
145,218
145,237
145,84
145,33
145,40
145,0
145,124
145,5
145,127
145,587
145,321
145,642
145,420
145,643
145,9
145,155
145,160
145,669
145,385
145,437
145,177
145,246
145,283
145,432
145,27
145,538
145,3
145,134
145,156
145,60
145,273
145,132
145,167
145,96
145,44
145,499
145,38
145,41
145,168
145,171
145,381
145,13
145,68
145,104
145,259
145,15
145,19
145,714
145,206
145,51
145,531
145,64
145,209
145,741
145,743
145,183
145,755
145,434
145,105
145,113
145,766
145,547
145,26
146,58
146,237
146,97
146,40
146,116
146,195
146,124
146,123
146,5
146,127
146,587
146,22
146,186
146,50
146,642
146,155
146,160
146,437
146,78
146,246
146,4
146,280
146,432
146,189
146,92
146,538
146,3
146,134
146,156
146,60
146,132
146,167
146,7
146,44
146,541
146,145
146,38
146,376
146,171
146,13
146,210
146,68
146,244
146,104
146,264
146,15
146,19
146,148
146,23
146,151
146,64
146,741
146,317
146,48
146,113
146,547
146,217
147,218
147,58
147,237
147,84
147,97
147,40
147,195
147,124
147,123
147,5
147,127
147,587
147,128
147,22
147,528
147,186
147,321
147,50
147,642
147,643
147,155
147,160
147,213
147,669
147,385
147,437
147,78
147,4
147,280
147,283
147,733
147,305
147,432
147,27
147,189
147,92
147,538
147,3
147,134
147,60
147,273
147,132
147,214
147,164
147,167
147,7
147,44
147,541
147,352
147,38
147,41
147,376
147,171
147,381
147,62
147,210
147,68
147,259
147,264
147,15
147,277
147,19
147,148
147,23
147,151
147,711
147,714
147,206
147,51
147,531
147,64
147,743
147,755
147,434
147,105
147,48
147,113
147,199
147,547
147,26
147,217
148,58
148,237
148,184
148,84
148,97
148,40
148,116
148,195
148,124
148,5
148,127
148,587
148,128
148,22
148,611
148,643
148,9
148,155
148,662
148,160
148,213
148,669
148,385
148,437
148,177
148,78
148,246
148,280
148,283
148,733
148,305
148,432
148,27
148,189
148,92
148,3
148,134
148,156
148,60
148,243
148,788
148,515
148,273
148,132
148,214
148,290
148,167
148,315
148,96
148,44
148,541
148,499
148,352
148,145
148,38
148,41
148,376
148,171
148,381
148,221
148,62
148,13
148,210
148,68
148,244
148,104
148,259
148,264
148,277
148,19
148,148
148,23
148,151
148,711
148,714
148,206
148,51
148,531
148,64
148,67
148,209
148,1158
148,741
148,317
148,743
148,183
148,755
148,434
148,105
148,48
148,113
148,766
148,199
148,547
148,26
148,217
149,218
149,58
149,184
149,84
149,40
149,116
149,0
149,124
149,123
149,127
149,128
149,22
149,186
149,642
149,662
149,213
149,437
149,177
149,246
149,4
149,283
149,305
149,3
149,134
149,243
149,788
149,515
149,273
149,132
149,290
149,167
149,315
149,96
149,44
149,499
149,352
149,38
149,41
149,381
149,210
149,68
149,244
149,104
149,15
149,19
149,23
149,151
149,711
149,51
149,531
149,64
149,1158
149,317
149,183
149,105
149,48
149,113
149,766
149,199
149,547
149,26
150,58
150,237
150,184
150,84
150,97
150,40
150,116
150,0
150,195
150,124
150,5
150,128
150,22
150,611
150,186
150,50
150,642
150,420
150,643
150,9
150,155
150,662
150,160
150,669
150,385
150,437
150,177
150,78
150,246
150,280
150,283
150,733
150,432
150,27
150,189
150,92
150,538
150,3
150,134
150,156
150,60
150,788
150,515
150,132
150,214
150,290
150,164
150,167
150,7
150,315
150,96
150,44
150,499
150,352
150,145
150,38
150,168
150,376
150,171
150,381
150,221
150,62
150,13
150,68
150,244
150,104
150,259
150,264
150,277
150,19
150,148
150,23
150,711
150,714
150,206
150,51
150,64
150,67
150,209
150,741
150,743
150,183
150,755
150,434
150,105
150,48
150,113
150,766
150,199
150,547
150,26
150,217
151,84
151,40
151,5
151,50
151,27
151,134
151,515
151,273
151,7
151,315
151,168
151,15
151,206
152,243
152,788
152,38
152,104
152,51
152,317
153,184
153,124
153,669
153,4
153,733
153,273
153,315
153,352
153,68
153,104
153,15
153,277
153,531
153,317
154,116
154,0
154,124
154,128
154,662
154,669
154,280
154,283
154,733
154,189
154,92
154,134
154,164
154,96
154,352
154,145
154,244
154,434
154,48
155,58
155,184
155,33
155,40
155,116
155,5
155,50
155,420
155,437
155,246
155,283
155,733
155,305
155,27
155,3
155,134
155,273
155,290
155,315
155,499
155,145
155,171
155,104
155,264
155,15
155,148
155,23
155,766
155,547
156,218
156,58
156,184
156,84
156,33
156,97
156,40
156,116
156,195
156,124
156,123
156,5
156,127
156,22
156,528
156,611
156,186
156,50
156,420
156,643
156,662
156,160
156,669
156,385
156,437
156,78
156,246
156,280
156,733
156,432
156,27
156,189
156,92
156,538
156,134
156,156
156,60
156,273
156,132
156,214
156,290
156,164
156,167
156,96
156,44
156,145
156,512
156,171
156,381
156,62
156,13
156,244
156,104
156,264
156,15
156,277
156,148
156,23
156,151
156,711
156,714
156,206
156,51
156,531
156,64
156,67
156,209
156,741
156,317
156,743
156,183
156,434
156,48
156,113
156,766
156,199
156,547
156,26
156,217
157,420
157,669
158,218
158,237
158,127
158,50
158,4
158,3
158,134
158,788
158,273
158,315
158,352
158,38
158,68
158,104
158,531
158,64
158,48
159,58
159,237
159,213
159,3
159,44
159,104
159,15
159,64
159,113
159,26
160,184
160,84
160,116
160,124
160,127
160,128
160,22
160,611
160,321
160,50
160,420
160,662
160,213
160,437
160,177
160,246
160,280
160,156
160,243
160,132
160,164
160,167
160,7
160,315
160,96
160,44
160,499
160,38
160,376
160,381
160,221
160,13
160,244
160,104
160,19
160,23
160,714
160,206
160,51
160,64
160,67
160,209
160,1158
160,741
160,743
160,105
160,48
160,199
160,547
161,218
161,58
161,237
161,33
161,97
161,40
161,116
161,5
161,127
161,587
161,528
161,50
161,160
161,432
161,27
161,189
161,92
161,788
161,290
161,541
161,145
161,38
161,512
161,171
161,221
161,62
161,210
161,68
161,264
161,277
161,151
161,711
161,317
161,48
161,113
162,218
162,184
162,97
162,40
162,116
162,195
162,124
162,127
162,587
162,128
162,186
162,50
162,155
162,160
162,213
162,669
162,437
162,246
162,4
162,280
162,283
162,733
162,305
162,432
162,27
162,189
162,92
162,538
162,3
162,156
162,60
162,243
162,788
162,515
162,273
162,132
162,214
162,290
162,164
162,315
162,44
162,541
162,499
162,352
162,145
162,38
162,512
162,171
162,221
162,62
162,210
162,68
162,244
162,104
162,259
162,264
162,277
162,148
162,151
162,711
162,51
162,64
162,67
162,209
162,317
162,434
162,48
162,113
162,217
163,669
163,3
163,171
163,531
163,26
164,184
164,97
164,124
164,127
164,22
164,643
164,662
164,213
164,177
164,243
164,214
164,44
164,499
164,168
164,13
164,244
164,104
164,259
164,15
164,23
164,714
164,206
164,51
164,64
164,209
164,1158
164,741
164,743
164,217
165,218
165,58
165,184
165,84
165,97
165,116
165,0
165,195
165,124
165,127
165,587
165,128
165,22
165,611
165,186
165,321
165,642
165,9
165,155
165,662
165,160
165,213
165,385
165,283
165,305
165,27
165,189
165,538
165,3
165,60
165,243
165,788
165,273
165,132
165,214
165,290
165,164
165,7
165,315
165,96
165,44
165,541
165,352
165,38
165,41
165,168
165,512
165,171
165,381
165,221
165,62
165,13
165,210
165,68
165,244
165,104
165,259
165,264
165,15
165,277
165,19
165,23
165,151
165,714
165,206
165,51
165,64
165,67
165,209
165,1158
165,741
165,317
165,105
165,48
165,113
165,26
165,217
166,58
166,280
166,27
166,3
166,164
166,541
166,499
166,41
166,68
166,531
166,113
167,33
167,40
167,124
167,177
167,189
167,273
167,315
167,44
167,51
167,755
167,434
167,26
168,218
168,58
168,237
168,184
168,84
168,33
168,97
168,40
168,116
168,0
168,195
168,124
168,123
168,5
168,127
168,587
168,128
168,22
168,528
168,611
168,186
168,321
168,50
168,642
168,420
168,9
168,155
168,662
168,160
168,213
168,669
168,385
168,437
168,177
168,78
168,246
168,4
168,280
168,283
168,733
168,432
168,27
168,189
168,92
168,538
168,156
168,60
168,243
168,788
168,515
168,273
168,132
168,214
168,290
168,164
168,167
168,7
168,96
168,44
168,541
168,499
168,145
168,38
168,41
168,376
168,171
168,381
168,221
168,62
168,13
168,210
168,68
168,244
168,104
168,259
168,264
168,15
168,277
168,19
168,148
168,23
168,151
168,711
168,714
168,206
168,51
168,531
168,64
168,67
168,209
168,1158
168,741
168,317
168,743
168,183
168,755
168,434
168,105
168,48
168,113
168,766
168,199
168,547
168,26
168,217
169,58
169,237
169,184
169,97
169,124
169,127
169,128
169,22
169,611
169,321
169,420
169,9
169,160
169,213
169,669
169,246
169,92
169,788
169,132
169,96
169,44
169,352
169,512
169,376
169,62
169,210
169,68
169,104
169,23
169,151
169,714
169,64
169,209
169,743
169,434
169,105
169,48
169,113
169,199
169,26
169,217
170,669
170,246
170,68
170,15
170,23
170,741
170,766
171,218
171,41
171,64
172,218
172,58
172,84
172,97
172,40
172,116
172,195
172,124
172,123
172,5
172,127
172,587
172,128
172,611
172,321
172,50
172,642
172,420
172,643
172,9
172,155
172,662
172,160
172,669
172,385
172,177
172,78
172,246
172,4
172,538
172,3
172,134
172,788
172,515
172,132
172,214
172,167
172,7
172,44
172,499
172,38
172,168
172,62
172,210
172,68
172,244
172,104
172,259
172,23
172,151
172,714
172,206
172,51
172,531
172,64
172,67
172,209
172,1158
172,741
172,743
172,183
172,434
172,105
172,48
172,113
172,766
172,199
172,26
172,217
173,58
173,237
173,97
173,587
173,22
173,528
173,186
173,643
173,155
173,669
173,78
173,432
173,189
173,92
173,156
173,132
173,214
173,44
173,145
173,62
173,210
173,68
173,264
173,277
173,151
173,711
173,64
173,209
173,755
173,113
173,199
173,217
174,218
174,184
174,84
174,33
174,40
174,116
174,0
174,124
174,123
174,5
174,127
174,587
174,128
174,22
174,186
174,50
174,9
174,662
174,213
174,385
174,437
174,177
174,246
174,4
174,280
174,283
174,305
174,27
174,189
174,538
174,134
174,60
174,515
174,273
174,132
174,290
174,167
174,7
174,315
174,44
174,499
174,38
174,41
174,168
174,376
174,171
174,381
174,62
174,13
174,68
174,244
174,104
174,15
174,19
174,23
174,711
174,51
174,64
174,209
174,741
174,317
174,743
174,183
174,48
174,113
174,766
174,547
174,26
175,218
175,124
175,5
175,22
175,385
175,177
175,246
175,273
175,168
175,13
175,19
175,711
175,183
175,755
175,547
176,218
176,97
176,124
176,123
176,5
176,127
176,186
176,642
176,643
176,662
176,733
176,27
176,189
176,538
176,60
176,132
176,96
176,44
176,38
176,104
176,277
176,64
176,209
176,743
176,113
176,766
176,26
176,217
177,218
177,33
177,0
177,124
177,5
177,127
177,642
177,420
177,643
177,9
177,246
177,44
177,15
177,277
177,19
177,64
177,199
177,547
178,84
178,97
178,116
178,124
178,587
178,128
178,22
178,528
178,643
178,155
178,189
178,538
178,132
178,214
178,7
178,512
178,376
178,62
178,277
178,714
178,64
178,743
178,26
178,217
179,184
179,84
179,0
179,128
179,246
179,432
179,3
179,315
179,499
179,381
179,68
179,244
179,104
179,51
179,531
179,434
180,218
180,58
180,84
180,97
180,40
180,116
180,195
180,124
180,123
180,5
180,127
180,587
180,128
180,22
180,528
180,186
180,50
180,642
180,155
180,385
180,177
180,78
180,246
180,4
180,280
180,27
180,189
180,92
180,60
180,243
180,788
180,515
180,273
180,132
180,214
180,290
180,167
180,352
180,145
180,41
180,168
180,512
180,376
180,171
180,62
180,13
180,210
180,68
180,244
180,104
180,259
180,264
180,15
180,277
180,19
180,148
180,23
180,151
180,711
180,714
180,206
180,51
180,64
180,67
180,317
180,743
180,183
180,755
180,434
180,48
180,113
180,547
180,26
180,217
181,58
181,97
181,40
181,116
181,128
181,22
181,50
181,78
181,280
181,27
181,189
181,92
181,538
181,134
181,243
181,788
181,515
181,132
181,164
181,167
181,315
181,352
181,38
181,171
181,381
181,221
181,68
181,244
181,104
181,259
181,23
181,711
181,206
181,531
181,67
181,48
182,218
182,33
182,116
182,5
182,611
182,321
182,662
182,160
182,437
182,132
182,214
182,171
182,104
182,259
182,15
182,209
182,743
182,766
182,547
183,33
183,40
183,124
183,127
183,9
183,437
183,4
183,189
183,214
183,41
183,381
183,62
183,244
183,259
183,23
183,531
183,741
183,434
183,105
183,26
184,97
184,528
184,160
184,78
184,189
184,92
184,60
184,62
184,68
184,148
184,48
184,113
185,218
185,58
185,237
185,184
185,97
185,40
185,124
185,5
185,127
185,22
185,9
185,213
185,4
185,305
185,134
185,243
185,788
185,273
185,132
185,167
185,315
185,44
185,352
185,38
185,168
185,512
185,68
185,244
185,104
185,259
185,277
185,23
185,714
185,206
185,64
185,209
185,48
185,26
185,217
186,97
186,40
186,116
186,123
186,128
186,669
186,437
186,78
186,246
186,280
186,283
186,305
186,432
186,27
186,189
186,134
186,156
186,132
186,290
186,164
186,167
186,315
186,499
186,145
186,38
186,381
186,221
186,68
186,244
186,104
186,259
186,264
186,151
186,51
186,531
186,67
186,317
186,48
186,113
186,199
187,218
187,237
187,124
187,22
187,669
187,515
187,132
187,214
187,315
187,541
187,38
187,512
187,68
187,206
187,317
188,128
188,280
188,60
188,788
188,167
188,44
188,38
188,104
188,317
188,48
188,26
189,218
189,58
189,237
189,84
189,97
189,40
189,0
189,5
189,587
189,128
189,642
189,420
189,643
189,669
189,437
189,78
189,246
189,27
189,189
189,92
189,243
189,788
189,132
189,290
189,7
189,315
189,44
189,145
189,38
189,168
189,13
189,210
189,244
189,104
189,15
189,711
189,206
189,51
189,209
189,1158
189,741
189,743
189,434
189,105
189,48
189,113
189,217
190,184
190,0
190,788
190,44
190,104
190,19
191,218
191,58
191,184
191,33
191,97
191,116
191,0
191,195
191,124
191,123
191,5
191,127
191,587
191,128
191,22
191,528
191,186
191,642
191,9
191,155
191,662
191,160
191,213
191,669
191,437
191,177
191,78
191,246
191,280
191,305
191,432
191,27
191,189
191,92
191,538
191,3
191,134
191,60
191,788
191,515
191,273
191,132
191,214
191,290
191,164
191,167
191,7
191,315
191,96
191,44
191,499
191,352
191,145
191,38
191,168
191,376
191,171
191,381
191,221
191,62
191,13
191,210
191,68
191,244
191,104
191,259
191,264
191,15
191,277
191,19
191,148
191,23
191,151
191,711
191,714
191,206
191,51
191,64
191,209
191,741
191,317
191,113
191,547
191,26
191,217
192,218
192,184
192,33
192,40
192,116
192,5
192,127
192,128
192,611
192,321
192,50
192,420
192,643
192,9
192,662
192,437
192,177
192,246
192,280
192,134
192,515
192,273
192,132
192,164
192,167
192,7
192,315
192,499
192,145
192,38
192,381
192,221
192,244
192,104
192,259
192,264
192,15
192,277
192,151
192,206
192,51
192,531
192,67
192,1158
192,741
192,183
192,105
192,113
192,26
193,33
193,40
193,116
193,420
193,283
193,189
193,92
193,315
193,171
193,381
193,221
193,13
194,218
194,58
194,237
194,184
194,84
194,33
194,97
194,40
194,116
194,0
194,195
194,124
194,123
194,5
194,127
194,587
194,128
194,22
194,528
194,611
194,321
194,50
194,642
194,420
194,643
194,9
194,155
194,662
194,160
194,669
194,385
194,437
194,246
194,4
194,280
194,283
194,733
194,432
194,189
194,92
194,538
194,3
194,134
194,60
194,788
194,515
194,273
194,132
194,214
194,290
194,164
194,167
194,7
194,96
194,44
194,541
194,499
194,352
194,145
194,38
194,41
194,512
194,376
194,171
194,381
194,62
194,210
194,68
194,244
194,104
194,259
194,264
194,15
194,277
194,19
194,148
194,23
194,151
194,711
194,714
194,206
194,51
194,531
194,64
194,67
194,209
194,317
194,743
194,434
194,105
194,48
194,113
194,766
194,26
194,217
195,0
195,128
195,321
195,420
195,246
195,499
195,38
195,244
195,104
195,259
195,714
195,51
195,531
195,67
195,434
195,217
196,84
196,5
196,128
196,22
196,437
196,167
196,499
196,104
196,113
197,218
197,58
197,237
197,184
197,84
197,33
197,97
197,40
197,116
197,124
197,5
197,127
197,587
197,22
197,528
197,611
197,186
197,50
197,642
197,643
197,9
197,662
197,160
197,213
197,669
197,437
197,177
197,78
197,4
197,280
197,733
197,432
197,27
197,189
197,92
197,156
197,60
197,243
197,788
197,515
197,273
197,132
197,214
197,290
197,164
197,7
197,96
197,44
197,541
197,352
197,41
197,168
197,512
197,171
197,62
197,13
197,210
197,244
197,264
197,15
197,19
197,148
197,151
197,711
197,714
197,206
197,51
197,531
197,64
197,67
197,209
197,741
197,183
197,755
197,434
197,48
197,113
197,26
197,217
198,58
198,237
198,84
198,97
198,195
198,124
198,5
198,587
198,128
198,22
198,528
198,420
198,643
198,155
198,662
198,160
198,385
198,437
198,78
198,283
198,432
198,27
198,189
198,92
198,538
198,3
198,134
198,156
198,60
198,132
198,214
198,164
198,167
198,96
198,44
198,499
198,145
198,512
198,376
198,171
198,68
198,244
198,104
198,264
198,277
198,148
198,23
198,151
198,711
198,714
198,51
198,64
198,67
198,209
198,317
198,743
198,105
198,48
198,113
198,547
198,26
198,217
199,184
199,4
199,3
199,788
199,315
199,352
199,512
199,277
199,531
200,5
200,280
200,27
200,92
200,3
200,134
200,290
200,164
200,499
200,168
200,221
200,13
200,244
200,104
200,264
200,23
200,51
200,48
201,218
