,H_ratio,M_ratio,T_ratio
1606,0.203883495,0.689320388,0.106796117
5061,0.203791469,0.620853081,0.17535545
1802,0.203791469,0.6492891,0.146919431
1868,0.203703704,0.666666667,0.12962963
449,0.203703704,0.62962963,0.166666667
1930,0.203703704,0.638888889,0.157407407
5481,0.203703704,0.740740741,0.055555556
5890,0.203647416,0.610942249,0.185410334
3253,0.203592814,0.556886228,0.239520958
1658,0.203517588,0.582914573,0.213567839
1358,0.203463203,0.701298701,0.095238095
131,0.203389831,0.569491525,0.227118644
388,0.203389831,0.694915254,0.101694915
194,0.203389831,0.593220339,0.203389831
5861,0.203208556,0.577540107,0.219251337
840,0.203187251,0.645418327,0.151394422
3747,0.203125,0.671875,0.125
57,0.203125,0.5,0.296875
553,0.203125,0.59375,0.203125
3232,0.203125,0.609375,0.1875
3208,0.203125,0.6640625,0.1328125
3062,0.203125,0.609375,0.1875
1369,0.202970297,0.650990099,0.146039604
3329,0.202898551,0.579710145,0.217391304
4485,0.202797203,0.643356643,0.153846154
558,0.202749141,0.659793814,0.137457045
1734,0.202702703,0.648648649,0.148648649
1038,0.202702703,0.594594595,0.202702703
1767,0.202614379,0.637254902,0.160130719
1352,0.202531646,0.379746835,0.417721519
4856,0.202531646,0.569620253,0.227848101
193,0.202479339,0.533057851,0.26446281
919,0.202453988,0.625766871,0.171779141
4809,0.202247191,0.668539326,0.129213483
4765,0.202247191,0.595505618,0.202247191
134,0.202185792,0.672131148,0.12568306
1311,0.20212766,0.632978723,0.164893617
2670,0.20212766,0.656028369,0.141843972
4090,0.201970443,0.630541872,0.167487685
3571,0.201923077,0.586538462,0.211538462
6032,0.201923077,0.653846154,0.144230769
1387,0.201793722,0.578475336,0.219730942
5653,0.201754386,0.614035088,0.184210526
1472,0.201716738,0.678111588,0.120171674
6013,0.201612903,0.508064516,0.290322581
2788,0.201612903,0.629032258,0.169354839
4956,0.201581028,0.648221344,0.150197628
8,0.201438849,0.625899281,0.172661871
5198,0.201413428,0.537102473,0.261484099
795,0.201342282,0.590604027,0.208053691
4973,0.201342282,0.637583893,0.161073826
743,0.201342282,0.610738255,0.187919463
3240,0.201298701,0.662337662,0.136363636
1824,0.201257862,0.641509434,0.157232704
4253,0.201183432,0.597633136,0.201183432
4685,0.201183432,0.473372781,0.325443787
2153,0.201133144,0.617563739,0.181303116
4659,0.200980392,0.671568627,0.12745098
442,0.200945626,0.654846336,0.144208038
2680,0.200934579,0.640186916,0.158878505
4898,0.20083682,0.594142259,0.205020921
1121,0.200692042,0.633217993,0.166089965
4524,0.200692042,0.633217993,0.166089965
23,0.200657895,0.680921053,0.118421053
3859,0.200647249,0.656957929,0.142394822
1697,0.200564972,0.598870056,0.200564972
280,0.2,0.66,0.14
5944,0.2,0.366666667,0.433333333
1439,0.2,0.566666667,0.233333333
5051,0.2,0.4,0.4
2423,0.2,0.666666667,0.133333333
3911,0.2,0.72,0.08
3441,0.2,0.61875,0.18125
947,0.2,0.65,0.15
60,0.2,0.657142857,0.142857143
1103,0.2,0.466666667,0.333333333
998,0.2,0.474074074,0.325925926
3782,0.2,0.630769231,0.169230769
2584,0.2,0.45,0.35
880,0.2,0.686956522,0.113043478
1979,0.2,0.657142857,0.142857143
5764,0.2,0.636363636,0.163636364
942,0.2,0.76,0.04
4674,0.2,0.6,0.2
1060,0.2,0.5875,0.2125
4244,0.2,0.6,0.2
103,0.2,0.72173913,0.07826087
1586,0.2,0.648192771,0.151807229
69,0.2,0.553846154,0.246153846
2597,0.2,0.646153846,0.153846154
1461,0.2,0.48,0.32
5258,0.2,0.3,0.5
3583,0.2,0.666666667,0.133333333
3734,0.2,0.72,0.08
4366,0.2,0.628571429,0.171428571
991,0.2,0.65,0.15
4628,0.2,0.55,0.25
2286,0.2,0.666666667,0.133333333
4122,0.2,0.638095238,0.161904762
5159,0.2,0.7,0.1
2161,0.2,0.583333333,0.216666667
2696,0.2,0.75,0.05
4128,0.2,0.64,0.16
5133,0.2,0.6,0.2
191,0.2,0.5,0.3
3983,0.2,0.653846154,0.146153846
4167,0.2,0.692473118,0.107526882
3731,0.2,0.664,0.136
659,0.2,0.609090909,0.190909091
2049,0.2,0.657142857,0.142857143
2936,0.2,0.490909091,0.309090909
801,0.2,0.550877193,0.249122807
4460,0.2,0.606896552,0.193103448
4612,0.2,0.525,0.275
5380,0.2,0.5,0.3
4738,0.2,0.615384615,0.184615385
3426,0.2,0.641666667,0.158333333
3703,0.2,0.66,0.14
2183,0.2,0.6,0.2
4429,0.2,0.4,0.4
1712,0.199608611,0.624266145,0.176125245
5205,0.199438202,0.648876404,0.151685393
5786,0.19939577,0.649546828,0.151057402
2583,0.19939577,0.679758308,0.120845921
1029,0.19921875,0.56640625,0.234375
5922,0.199134199,0.588744589,0.212121212
2489,0.198992443,0.667506297,0.133501259
716,0.198979592,0.670918367,0.130102041
5278,0.198895028,0.679558011,0.121546961
3012,0.198757764,0.698757764,0.102484472
3233,0.198757764,0.621118012,0.180124224
2872,0.19858156,0.595744681,0.205673759
5140,0.198391421,0.651474531,0.150134048
5040,0.198198198,0.540540541,0.261261261
4219,0.198198198,0.666666667,0.135135135
4735,0.198113208,0.613207547,0.188679245
2233,0.198067633,0.68115942,0.120772947
975,0.198019802,0.653465347,0.148514851
40,0.197916667,0.59375,0.208333333
155,0.197916667,0.572916667,0.229166667
5337,0.197740113,0.711864407,0.09039548
4557,0.197674419,0.534883721,0.26744186
3858,0.197530864,0.648148148,0.154320988
4911,0.197530864,0.654320988,0.148148148
5047,0.197492163,0.664576803,0.137931034
4213,0.197468354,0.627848101,0.174683544
1077,0.197411003,0.634304207,0.16828479
516,0.197278912,0.62244898,0.180272109
10,0.197007481,0.658354115,0.144638404
3590,0.196969697,0.653679654,0.149350649
5641,0.196969697,0.643939394,0.159090909
3561,0.196911197,0.737451737,0.065637066
5689,0.196721311,0.651639344,0.151639344
5702,0.196581197,0.598290598,0.205128205
4793,0.196531792,0.682080925,0.121387283
5543,0.196480938,0.677419355,0.126099707
3271,0.196428571,0.642857143,0.160714286
2326,0.196428571,0.571428571,0.232142857
3729,0.196388262,0.67268623,0.130925508
5561,0.196347032,0.557077626,0.246575342
2248,0.196261682,0.626168224,0.177570093
1262,0.196202532,0.683544304,0.120253165
5281,0.196153846,0.657692308,0.146153846
5638,0.196078431,0.568627451,0.235294118
5727,0.196078431,0.705882353,0.098039216
3051,0.196078431,0.637254902,0.166666667
4964,0.196029777,0.637717122,0.166253102
156,0.195945946,0.662162162,0.141891892
3227,0.195906433,0.637426901,0.166666667
2117,0.195652174,0.543478261,0.260869565
5311,0.195652174,0.434782609,0.369565217
4748,0.195592287,0.652892562,0.151515152
3509,0.195544554,0.655940594,0.148514851
1361,0.195488722,0.616541353,0.187969925
5600,0.195488722,0.627819549,0.176691729
5754,0.195467422,0.609065156,0.195467422
93,0.195454545,0.686363636,0.118181818
5131,0.195431472,0.670050761,0.134517766
5538,0.195402299,0.620689655,0.183908046
830,0.195402299,0.534482759,0.270114943
2886,0.195402299,0.620689655,0.183908046
151,0.195329087,0.585987261,0.218683652
3596,0.1953125,0.53125,0.2734375
3242,0.195238095,0.633333333,0.171428571
1584,0.195227766,0.631236443,0.173535792
822,0.195205479,0.623287671,0.181506849
1847,0.195121951,0.585365854,0.219512195
3767,0.195121951,0.512195122,0.292682927
2438,0.195,0.615,0.19
2451,0.194968553,0.597484277,0.20754717
3259,0.194936709,0.670886076,0.134177215
5364,0.194915254,0.68079096,0.124293785
3749,0.194915254,0.745762712,0.059322034
1261,0.194871795,0.574358974,0.230769231
3131,0.194805195,0.571428571,0.233766234
3362,0.194805195,0.662337662,0.142857143
5989,0.194805195,0.623376623,0.181818182
4217,0.194805195,0.716883117,0.088311688
602,0.194805195,0.558441558,0.246753247
5841,0.194610778,0.643712575,0.161676647
5589,0.194444444,0.555555556,0.25
4246,0.194444444,0.694444444,0.111111111
5203,0.194444444,0.694444444,0.111111111
3814,0.194444444,0.666666667,0.138888889
3385,0.194444444,0.722222222,0.083333333
688,0.194444444,0.555555556,0.25
1095,0.194444444,0.666666667,0.138888889
3627,0.194444444,0.583333333,0.222222222
2276,0.194444444,0.685185185,0.12037037
4151,0.194444444,0.722222222,0.083333333
477,0.194312796,0.696682464,0.109004739
2840,0.194285714,0.64,0.165714286
520,0.194267516,0.678343949,0.127388535
2261,0.194214876,0.640495868,0.165289256
2348,0.194174757,0.616504854,0.189320388
4627,0.194174757,0.640776699,0.165048544
1502,0.194139194,0.626373626,0.179487179
608,0.194117647,0.588235294,0.217647059
4643,0.194029851,0.616915423,0.189054726
3664,0.194029851,0.694029851,0.111940299
4269,0.193832599,0.651982379,0.154185022
3529,0.193832599,0.665198238,0.140969163
5847,0.193820225,0.699438202,0.106741573
3687,0.193717277,0.659685864,0.146596859
402,0.193661972,0.679577465,0.126760563
247,0.193548387,0.741935484,0.064516129
4069,0.193548387,0.741935484,0.064516129
1808,0.193548387,0.774193548,0.032258065
79,0.193548387,0.612903226,0.193548387
4044,0.193548387,0.548387097,0.258064516
2105,0.193423598,0.69245648,0.114119923
5234,0.193396226,0.636792453,0.169811321
2565,0.193333333,0.593333333,0.213333333
1331,0.193333333,0.64,0.166666667
5792,0.19330855,0.628252788,0.178438662
4539,0.193277311,0.571428571,0.235294118
3839,0.193181818,0.681818182,0.125
5431,0.193181818,0.556818182,0.25
3512,0.193154034,0.618581907,0.188264059
5576,0.193103448,0.648275862,0.15862069
366,0.193050193,0.691119691,0.115830116
4337,0.193050193,0.517374517,0.28957529
890,0.192982456,0.570175439,0.236842105
1659,0.192982456,0.631578947,0.175438596
6004,0.192982456,0.701754386,0.105263158
2536,0.192982456,0.614035088,0.192982456
5344,0.192893401,0.598984772,0.208121827
204,0.192825112,0.69058296,0.116591928
4742,0.192771084,0.598393574,0.208835341
1115,0.19266055,0.513761468,0.293577982
5283,0.192439863,0.666666667,0.140893471
1574,0.192307692,0.596153846,0.211538462
5594,0.192307692,0.592307692,0.215384615
4074,0.192307692,0.653846154,0.153846154
5719,0.192307692,0.461538462,0.346153846
164,0.192307692,0.576923077,0.230769231
5697,0.192307692,0.769230769,0.038461538
5246,0.192307692,0.630769231,0.176923077
3305,0.192307692,0.673076923,0.134615385
3307,0.192307692,0.730769231,0.076923077
1395,0.192307692,0.608974359,0.198717949
176,0.192307692,0.666666667,0.141025641
4476,0.192118227,0.482758621,0.325123153
5000,0.19201995,0.680798005,0.127182045
2179,0.191780822,0.561643836,0.246575342
571,0.191780822,0.691780822,0.116438356
2855,0.191780822,0.397260274,0.410958904
5676,0.191780822,0.664383562,0.143835616
2990,0.191570881,0.701149425,0.107279693
5742,0.191489362,0.765957447,0.042553191
2058,0.191489362,0.585106383,0.223404255
5741,0.191489362,0.553191489,0.255319149
2660,0.191489362,0.680851064,0.127659574
1556,0.191304348,0.582608696,0.226086957
3651,0.19123506,0.673306773,0.135458167
3830,0.191176471,0.448529412,0.360294118
1279,0.191135734,0.537396122,0.271468144
4334,0.191082803,0.643312102,0.165605096
2751,0.191011236,0.634831461,0.174157303
5574,0.191011236,0.573033708,0.235955056
2682,0.190909091,0.6,0.209090909
1306,0.190889371,0.637744035,0.171366594
1127,0.190839695,0.58778626,0.221374046
3454,0.190607735,0.61878453,0.190607735
4478,0.19058296,0.661434978,0.147982063
5529,0.19047619,0.476190476,0.333333333
5548,0.19047619,0.56547619,0.244047619
4645,0.19047619,0.642857143,0.166666667
3275,0.19047619,0.571428571,0.238095238
1783,0.19047619,0.666666667,0.142857143
3234,0.19047619,0.238095238,0.571428571
2032,0.19047619,0.714285714,0.095238095
4110,0.19047619,0.619047619,0.19047619
4925,0.19047619,0.619047619,0.19047619
4766,0.19047619,0.523809524,0.285714286
6034,0.19047619,0.619047619,0.19047619
3384,0.19047619,0.555555556,0.253968254
4003,0.19047619,0.619047619,0.19047619
5250,0.190311419,0.53633218,0.273356401
3053,0.190217391,0.532608696,0.277173913
169,0.190217391,0.664855072,0.144927536
1598,0.190217391,0.668478261,0.141304348
5359,0.190196078,0.670588235,0.139215686
5347,0.190114068,0.669201521,0.140684411
3081,0.190104167,0.6953125,0.114583333
2497,0.190082645,0.611570248,0.198347107
5843,0.190045249,0.610859729,0.199095023
1221,0.190045249,0.610859729,0.199095023
5085,0.190045249,0.628959276,0.180995475
4051,0.19,0.59,0.22
4258,0.19,0.7025,0.1075
620,0.189944134,0.681564246,0.12849162
4126,0.189944134,0.662011173,0.148044693
3952,0.189655172,0.482758621,0.327586207
2097,0.189655172,0.551724138,0.25862069
4976,0.189655172,0.689655172,0.120689655
3095,0.189655172,0.568965517,0.24137931
167,0.189655172,0.551724138,0.25862069
3418,0.18957346,0.549763033,0.260663507
3524,0.189542484,0.647058824,0.163398693
4220,0.189516129,0.677419355,0.133064516
4869,0.189473684,0.628070175,0.18245614
2089,0.189473684,0.6,0.210526316
1841,0.189427313,0.607929515,0.202643172
2029,0.189427313,0.629955947,0.18061674
705,0.189393939,0.537878788,0.272727273
2504,0.189368771,0.687707641,0.122923588
4611,0.189189189,0.651351351,0.159459459
5147,0.189189189,0.567567568,0.243243243
5021,0.189189189,0.648648649,0.162162162
3186,0.189189189,0.567567568,0.243243243
1661,0.189189189,0.540540541,0.27027027
2169,0.189189189,0.594594595,0.216216216
2034,0.189189189,0.702702703,0.108108108
1370,0.189189189,0.608108108,0.202702703
2475,0.189189189,0.459459459,0.351351351
662,0.188976378,0.606299213,0.204724409
1185,0.188888889,0.533333333,0.277777778
5751,0.188888889,0.522222222,0.288888889
5305,0.188888889,0.6,0.211111111
3140,0.188854489,0.613003096,0.198142415
2244,0.188811189,0.585081585,0.226107226
3847,0.188811189,0.678321678,0.132867133
2976,0.188811189,0.559440559,0.251748252
3713,0.18872549,0.62254902,0.18872549
4806,0.188679245,0.65408805,0.157232704
2139,0.188679245,0.622641509,0.188679245
4606,0.188679245,0.594339623,0.216981132
856,0.188679245,0.452830189,0.358490566
4736,0.188679245,0.666666667,0.144654088
746,0.188679245,0.601415094,0.20990566
1910,0.188679245,0.433962264,0.377358491
1509,0.188552189,0.616161616,0.195286195
1202,0.188461538,0.698076923,0.113461538
2408,0.188405797,0.666666667,0.144927536
3990,0.188235294,0.670588235,0.141176471
4438,0.188235294,0.629411765,0.182352941
1998,0.188202247,0.674157303,0.137640449
2266,0.188118812,0.633663366,0.178217822
4195,0.188118812,0.524752475,0.287128713
3864,0.188118812,0.603960396,0.207920792
183,0.188118812,0.702970297,0.108910891
1525,0.188118812,0.564356436,0.247524752
4078,0.187969925,0.646616541,0.165413534
5114,0.187919463,0.637583893,0.174496644
3300,0.187845304,0.640883978,0.171270718
166,0.187804878,0.619512195,0.192682927
2090,0.187772926,0.694323144,0.11790393
314,0.187713311,0.651877133,0.160409556
2995,0.187683284,0.680351906,0.131964809
5972,0.187643021,0.663615561,0.148741419
768,0.1875,0.6875,0.125
3971,0.1875,0.652173913,0.160326087
5669,0.1875,0.75,0.0625
3932,0.1875,0.65625,0.15625
1163,0.1875,0.65625,0.15625
4443,0.1875,0.5125,0.3
110,0.1875,0.7,0.1125
1526,0.1875,0.59375,0.21875
2389,0.18729097,0.64548495,0.16722408
5770,0.18705036,0.611510791,0.201438849
4131,0.18699187,0.56097561,0.25203252
949,0.18699187,0.685636856,0.127371274
4058,0.186878728,0.73359841,0.079522863
5286,0.186813187,0.604395604,0.208791209
4306,0.186813187,0.538461538,0.274725275
4946,0.186770428,0.59922179,0.214007782
3751,0.186732187,0.641277641,0.171990172
272,0.186721992,0.676348548,0.136929461
5349,0.186721992,0.605809129,0.20746888
90,0.186666667,0.644444444,0.168888889
4715,0.186640472,0.671905697,0.141453831
303,0.186602871,0.66507177,0.148325359
5124,0.186567164,0.559701493,0.253731343
1252,0.186440678,0.550847458,0.262711864
5500,0.186440678,0.525423729,0.288135593
2764,0.186440678,0.632768362,0.18079096
1211,0.186397985,0.622166247,0.191435768
3608,0.18627451,0.666666667,0.147058824
5767,0.186246418,0.601719198,0.212034384
475,0.186234818,0.63562753,0.178137652
3965,0.186206897,0.624137931,0.189655172
355,0.186157518,0.649164678,0.164677804
5472,0.186119874,0.681388013,0.132492114
434,0.186046512,0.488372093,0.325581395
5095,0.186046512,0.534883721,0.279069767
408,0.185897436,0.570512821,0.243589744
513,0.185897436,0.692307692,0.121794872
5426,0.185810811,0.699324324,0.114864865
3428,0.18579235,0.628415301,0.18579235
5603,0.18579235,0.519125683,0.295081967
2059,0.185770751,0.62055336,0.193675889
1524,0.185770751,0.679841897,0.134387352
3950,0.185714286,0.671428571,0.142857143
2002,0.185628743,0.652694611,0.161676647
2225,0.185463659,0.64160401,0.172932331
808,0.185454545,0.363636364,0.450909091
3769,0.185365854,0.63902439,0.175609756
2265,0.185344828,0.61637931,0.198275862
556,0.185344828,0.642241379,0.172413793
2041,0.185251799,0.638489209,0.176258993
5346,0.185185185,0.537037037,0.277777778
5152,0.185185185,0.592592593,0.222222222
5370,0.185185185,0.777777778,0.037037037
3765,0.185185185,0.592592593,0.222222222
5999,0.185185185,0.666666667,0.148148148
5955,0.185185185,0.693121693,0.121693122
2173,0.185185185,0.579124579,0.235690236
157,0.18501171,0.68618267,0.128805621
396,0.184971098,0.687861272,0.12716763
3425,0.18495935,0.595528455,0.219512195
4103,0.184931507,0.561643836,0.253424658
1342,0.184782609,0.423913043,0.391304348
812,0.184782609,0.586956522,0.22826087
3417,0.184782609,0.554347826,0.260869565
2576,0.184782609,0.644927536,0.170289855
4796,0.184750733,0.630498534,0.184750733
6040,0.184750733,0.595307918,0.219941349
952,0.184713376,0.630573248,0.184713376
4294,0.184713376,0.477707006,0.337579618
1696,0.184713376,0.700636943,0.114649682
3926,0.184615385,0.6,0.215384615
4769,0.184615385,0.630769231,0.184615385
1168,0.184549356,0.626609442,0.188841202
4962,0.184331797,0.723502304,0.092165899
2280,0.184210526,0.657894737,0.157894737
4262,0.184210526,0.657894737,0.157894737
5960,0.184210526,0.536842105,0.278947368
2534,0.184210526,0.578947368,0.236842105
2701,0.184210526,0.684210526,0.131578947
2473,0.184210526,0.763157895,0.052631579
4664,0.184210526,0.578947368,0.236842105
4517,0.18401937,0.631961259,0.18401937
4042,0.183856502,0.704035874,0.112107623
310,0.183856502,0.556053812,0.260089686
4821,0.183760684,0.675213675,0.141025641
5265,0.183745583,0.51590106,0.300353357
1291,0.183745583,0.565371025,0.250883392
4801,0.183673469,0.637755102,0.178571429
2081,0.183673469,0.591836735,0.224489796
294,0.183673469,0.653061224,0.163265306
261,0.183615819,0.618644068,0.197740113
753,0.183486239,0.54587156,0.270642202
3346,0.183406114,0.593886463,0.222707424
3620,0.183294664,0.6774942,0.139211137
5345,0.183183183,0.663663664,0.153153153
6,0.183098592,0.647887324,0.169014085
3692,0.183098592,0.690140845,0.126760563
3916,0.183018868,0.649056604,0.167924528
859,0.183006536,0.581699346,0.235294118
1854,0.182926829,0.650406504,0.166666667
1263,0.182795699,0.677419355,0.139784946
3827,0.182795699,0.61827957,0.198924731
1362,0.182648402,0.575342466,0.242009132
1861,0.182608696,0.689130435,0.12826087
1721,0.182608696,0.547826087,0.269565217
3791,0.182539683,0.571428571,0.246031746
4162,0.182539683,0.714285714,0.103174603
5070,0.182377049,0.659836066,0.157786885
4333,0.182352941,0.635294118,0.182352941
4526,0.182352941,0.541176471,0.276470588
2031,0.182222222,0.568888889,0.248888889
2195,0.182170543,0.631782946,0.186046512
4502,0.182098765,0.632716049,0.185185185
3216,0.182098765,0.62037037,0.197530864
5590,0.181818182,0.484848485,0.333333333
5507,0.181818182,0.590909091,0.227272727
4692,0.181818182,0.272727273,0.545454545
5218,0.181818182,0.590909091,0.227272727
4677,0.181818182,0.545454545,0.272727273
1927,0.181818182,0.681818182,0.136363636
976,0.181818182,0.763636364,0.054545455
5967,0.181818182,0.5,0.318181818
3739,0.181818182,0.727272727,0.090909091
445,0.181818182,0.629370629,0.188811189
3902,0.181818182,0.63030303,0.187878788
3667,0.181818182,0.527272727,0.290909091
2982,0.181818182,0.636363636,0.181818182
1813,0.181818182,0.590909091,0.227272727
3873,0.181818182,0.636363636,0.181818182
4189,0.181818182,0.545454545,0.272727273
3503,0.181632653,0.636734694,0.181632653
3963,0.181619256,0.63238512,0.185995624
4655,0.18128655,0.687134503,0.131578947
5886,0.181262729,0.706720978,0.112016293
3055,0.181184669,0.68641115,0.132404181
1759,0.181102362,0.551181102,0.267716535
1073,0.181034483,0.603448276,0.215517241
4870,0.181034483,0.620689655,0.198275862
1794,0.181015453,0.653421634,0.165562914
3114,0.180952381,0.647619048,0.171428571
3044,0.180921053,0.684210526,0.134868421
5523,0.180851064,0.707446809,0.111702128
3469,0.180827887,0.673202614,0.145969499
4827,0.180555556,0.694444444,0.125
1028,0.180327869,0.491803279,0.327868852
3892,0.180293501,0.685534591,0.134171908
1894,0.180232558,0.511627907,0.308139535
3572,0.18018018,0.621621622,0.198198198
3986,0.18,0.76,0.06
1345,0.17989418,0.53968254,0.28042328
1184,0.179856115,0.636690647,0.183453237
5048,0.179775281,0.719101124,0.101123596
4555,0.179775281,0.685393258,0.134831461
4221,0.179775281,0.494382022,0.325842697
3981,0.179723502,0.658986175,0.161290323
1951,0.1796875,0.4609375,0.359375
4596,0.17961165,0.587378641,0.233009709
6001,0.179487179,0.615384615,0.205128205
2495,0.179487179,0.615384615,0.205128205
1200,0.179487179,0.717948718,0.102564103
2718,0.179487179,0.658119658,0.162393162
781,0.179487179,0.602564103,0.217948718
3735,0.179401993,0.594684385,0.225913621
4950,0.179324895,0.664556962,0.156118143
1634,0.179245283,0.669811321,0.150943396
4187,0.179104478,0.567164179,0.253731343
2950,0.179104478,0.567164179,0.253731343
2051,0.179039301,0.611353712,0.209606987
33,0.179028133,0.639386189,0.181585678
669,0.178997613,0.670644391,0.150357995
4298,0.178947368,0.571929825,0.249122807
5275,0.178947368,0.589473684,0.231578947
3669,0.178899083,0.676605505,0.144495413
3462,0.178890877,0.66726297,0.153846154
3135,0.178861789,0.422764228,0.398373984
1260,0.178781925,0.669941061,0.151277014
1692,0.178743961,0.608695652,0.212560386
3756,0.178743961,0.65942029,0.161835749
1142,0.178707224,0.680608365,0.140684411
1219,0.178571429,0.678571429,0.142857143
2867,0.178571429,0.571428571,0.25
3680,0.178571429,0.642857143,0.178571429
5672,0.178571429,0.428571429,0.392857143
2928,0.178571429,0.671428571,0.15
2033,0.178571429,0.428571429,0.392857143
4873,0.178571429,0.571428571,0.25
1039,0.178571429,0.571428571,0.25
2500,0.178571429,0.635714286,0.185714286
3557,0.178571429,0.670918367,0.150510204
4100,0.178571429,0.642857143,0.178571429
4157,0.178571429,0.589285714,0.232142857
1936,0.178571429,0.571428571,0.25
3264,0.178571429,0.642857143,0.178571429
3900,0.178484108,0.650366748,0.171149144
4491,0.178378378,0.632432432,0.189189189
1246,0.178321678,0.706293706,0.115384615
1268,0.178217822,0.613861386,0.207920792
2178,0.17816092,0.718390805,0.103448276
5018,0.178137652,0.627530364,0.194331984
2826,0.178030303,0.564393939,0.257575758
1968,0.177927928,0.675675676,0.146396396
3600,0.177897574,0.644204852,0.177897574
1625,0.177777778,0.311111111,0.511111111
5417,0.177777778,0.622222222,0.2
5845,0.177777778,0.52,0.302222222
2621,0.177777778,0.571428571,0.250793651
625,0.177777778,0.644444444,0.177777778
714,0.177725118,0.611374408,0.210900474
4523,0.177664975,0.654822335,0.16751269
5172,0.177631579,0.618421053,0.203947368
1101,0.177606178,0.675675676,0.146718147
4585,0.177570093,0.6105919,0.211838006
4699,0.177514793,0.662721893,0.159763314
4155,0.177419355,0.629032258,0.193548387
1564,0.177419355,0.653225806,0.169354839
1660,0.177419355,0.403225806,0.419354839
3672,0.177339901,0.684729064,0.137931034
1797,0.177142857,0.605714286,0.217142857
2664,0.177111717,0.702997275,0.119891008
1195,0.177083333,0.59375,0.229166667
1359,0.177083333,0.59375,0.229166667
5260,0.177033493,0.645933014,0.177033493
5950,0.177011494,0.682758621,0.140229885
6023,0.176870748,0.680272109,0.142857143
3621,0.176781003,0.667546174,0.155672823
346,0.176678445,0.632508834,0.190812721
5634,0.176666667,0.656666667,0.166666667
5112,0.176656151,0.652996845,0.170347003
3314,0.176646707,0.667664671,0.155688623
5042,0.176630435,0.578804348,0.244565217
392,0.176591376,0.642710472,0.180698152
1888,0.176470588,0.5,0.323529412
446,0.176470588,0.725490196,0.098039216
4388,0.176470588,0.705882353,0.117647059
3948,0.176470588,0.617647059,0.205882353
982,0.176470588,0.725490196,0.098039216
5945,0.176470588,0.558823529,0.264705882
466,0.175879397,0.613065327,0.211055276
3682,0.175824176,0.648351648,0.175824176
2918,0.175710594,0.643410853,0.180878553
3896,0.175675676,0.621621622,0.202702703
3878,0.175619835,0.675619835,0.148760331
4480,0.175588865,0.678800857,0.145610278
4933,0.175496689,0.572847682,0.251655629
5443,0.175438596,0.679197995,0.145363409
2410,0.175438596,0.614035088,0.210526316
5650,0.175159236,0.643312102,0.181528662
1591,0.175159236,0.675159236,0.149681529
3087,0.175084175,0.616161616,0.208754209
799,0.175,0.475,0.35
1900,0.175,0.55,0.275
2380,0.174876847,0.701970443,0.123152709
3283,0.174796748,0.670731707,0.154471545
2874,0.174757282,0.640776699,0.184466019
1186,0.174757282,0.514563107,0.310679612
5352,0.174757282,0.621359223,0.203883495
3718,0.17472119,0.557620818,0.267657993
5446,0.174603175,0.563492063,0.261904762
832,0.174418605,0.656976744,0.168604651
4465,0.174418605,0.476744186,0.348837209
92,0.174418605,0.58372093,0.241860465
116,0.174418605,0.627906977,0.197674419
3380,0.174392936,0.671081678,0.154525386
652,0.174242424,0.681818182,0.143939394
2223,0.174242424,0.683712121,0.142045455
1312,0.174193548,0.632258065,0.193548387
2016,0.174174174,0.606606607,0.219219219
4995,0.174157303,0.595505618,0.230337079
4401,0.174129353,0.487562189,0.338308458
3533,0.173913043,0.673913043,0.152173913
3371,0.173913043,0.635610766,0.19047619
2440,0.173913043,0.434782609,0.391304348
4672,0.173913043,0.434782609,0.391304348
3278,0.173913043,0.434782609,0.391304348
6012,0.173913043,0.52173913,0.304347826
5028,0.173913043,0.782608696,0.043478261
4413,0.173913043,0.695652174,0.130434783
4381,0.173814898,0.677200903,0.148984199
957,0.173780488,0.600609756,0.225609756
4779,0.17370892,0.657276995,0.169014085
59,0.17370892,0.629107981,0.197183099
2129,0.173669468,0.551820728,0.274509804
651,0.173640167,0.69665272,0.129707113
5569,0.173553719,0.603305785,0.223140496
107,0.173553719,0.603305785,0.223140496
2895,0.173489279,0.69005848,0.136452242
4785,0.173431734,0.697416974,0.129151292
5271,0.173302108,0.601873536,0.224824356
4904,0.173267327,0.636138614,0.190594059
1428,0.173076923,0.519230769,0.307692308
5830,0.173076923,0.538461538,0.288461538
2172,0.172949002,0.623059867,0.203991131
2340,0.172932331,0.661654135,0.165413534
3658,0.172932331,0.616541353,0.210526316
5084,0.172932331,0.556390977,0.270676692
4937,0.172897196,0.509345794,0.317757009
5269,0.172839506,0.549382716,0.277777778
4484,0.172794118,0.573529412,0.253676471
2638,0.172744722,0.658349328,0.16890595
5319,0.172680412,0.698453608,0.128865979
764,0.172661871,0.669064748,0.158273381
1335,0.172638436,0.566775244,0.260586319
3989,0.172566372,0.67699115,0.150442478
4897,0.1725,0.6125,0.215
4751,0.172413793,0.482758621,0.344827586
1417,0.172413793,0.551724138,0.275862069
2364,0.172413793,0.724137931,0.103448276
4882,0.172413793,0.704433498,0.123152709
3615,0.172413793,0.649425287,0.17816092
1378,0.172413793,0.603448276,0.224137931
4666,0.172316384,0.604519774,0.223163842
4322,0.172151899,0.640506329,0.187341772
1842,0.172043011,0.643010753,0.184946237
4496,0.172043011,0.596774194,0.231182796
4040,0.172043011,0.586021505,0.241935484
4004,0.171875,0.734375,0.09375
